Participant,Triplet_Identity,UL_Item,UL_Value,UR_Item,UR_Value,LL_Item,LL_Value,LR_Item,LR_Value,Chosen_Img,Choice_RT,Conf,Conf_RT,DV_Top,Value_Range,Chosen_Value,Chose_Highest,Unchosen_Mean,Unchosen_Low,Unchosen_High,Value_Position_1,Value_Position_2,Value_Position_3,Chosen_Position,UL_Dwell_Time,UR_Dwell_Time,LL_Dwell_Time,LR_Dwell_Time,Interest_Areas_Explored,Total_Dwell_Time,Gaze_Shift_Frequency,Chose_Item_1,Item1_DV,zItem1_DV,zGSF,DT_Position_1,DT_Position_2,DT_Position_3,Item1_DDT,zItem1_DDT,High_Val,Med_Val,Low_Val,zHigh_Val,zMed_Val,zLow_Val,Chosen_DT,Chose_Longest,Long_DT,Med_DT,Short_DT,zLong_DT,zMed_DT,zShort_DT,Block,CoM_Next,zConf,zDT_Position_1,zDT_Position_2,zDT_Position_3,zValue_Position_1,zValue_Position_2,zValue_Position_3,zRT,AbsDV,zAbsDV,AbsDDT,zAbsDDT,RTBin,DVBin,Conf_Dich,zAbsDV_sqrt,Summed_Value,zSV,DVBin2,GSF_Dich,DDT_Dich
1,48,45_gb_ginger.png,0.45,29_mms_peanut.png,0.35,10_hula_hoops_bbq_beef.png,0,empty.png,-1,45_gb_ginger.png,6225,68,2949,0.1,0.45,0.45,TRUE,0.175,0,0.35,0.45,0.35,0,1,2199,1648,1108,,3,4955,4,1,0.275,0.423765727,-0.340050361,2199,1648,1108,821,0.633963189,0.45,0.35,0,-1.567149847,-0.694589146,-0.934188094,2199,1,2199,1648,1108,-0.234050945,-0.150536234,-0.082617375,1,1,1.133098384,0.346875577,-0.243951458,-0.822983398,-0.566245855,-0.726441146,-1.287124664,-0.336117892,0.1,-0.438265372,-3,-0.162238597,3,2,1,1.383948864,0.8,-1.192885501,3,0,1
1,39,16_peanuts.png,1,57_food_doctor_mild_korma_crisps.png,1,39_milkyway.png,1.65,empty.png,-1,39_milkyway.png,7190,58,2506,0.65,0.65,1.65,TRUE,1,1,1,1,1,1.65,3,1124,2446,2148,,3,5718,4,0,-0.325,-0.500814041,-0.340050361,1124,2446,2148,-1173,-1.414235453,1.65,1,1,0.726822991,0.443005676,1.438353097,2148,0,2446,2148,1124,-0.000800062,0.539118185,-0.055682264,1,0,0.304843728,-0.805826896,0.611729075,0.292189227,0.314828245,0.314828245,1.356097636,0.074712903,0.15,-0.341321879,-264,-0.533126067,3,2,1,1.418540782,3.65,0.918197766,2,0,0
1,25,34_hobnob_flapjack.png,0.8,20_crunch.png,1.65,empty.png,-1,56_marshmallows.png,1.95,56_marshmallows.png,7130,66,2767,0.3,1.15,1.95,TRUE,1.225,0.8,1.65,0.8,1.65,1.95,3,1508,2336,,1728,3,5572,6,0,-1,-1.540966281,1.079290276,1508,2336,1728,-524,-0.747595072,1.95,1.65,0.8,1.300316201,1.580600497,0.963844859,1728,0,2336,1728,1508,-0.104676973,-0.040191527,0.590760409,1,0,0.967447452,-0.39407085,0.493778125,-0.158168949,-0.005562336,1.356097636,1.836683509,0.04916902,-0.1,-0.826039341,-146,-0.365445142,3,2,1,1.235937089,4.4,1.473745994,1,1,0
1,12,empty.png,-1,28_nakd_banana_crunch.png,0,18_galaxy_bar.png,0.7,49_food_doctor_roasted_beans.png,0,18_galaxy_bar.png,8435,42,2334,0.7,0.7,0.7,TRUE,0,0,0,0,0.7,0,2,,2752,1874,1994,3,6620,5,0,-0.35,-0.539338198,0.369619958,2752,1874,1994,818,0.630881647,0.7,0,0,-1.089238839,-1.307140204,-0.934188094,1874,0,2752,1994,1874,0.288166618,0.326704624,1.206901082,1,0,-1.020363722,0.939847175,-0.001615868,0.127057896,-1.287124664,-1.287124664,-0.165757627,0.604748489,0.7,0.725056536,-179,-0.41233896,4,4,0,1.754604333,0.7,-1.266958598,2,1,1
1,28,51_smarties.png,0.6,58_walnut_whip.png,1.25,empty.png,-1,16_peanuts.png,1,16_peanuts.png,8769,46,2255,0.25,0.65,1,FALSE,0.925,0.6,1.25,0.6,1.25,1,3,1688,3022,,2563,3,7273,6,0,-0.525,-0.809007298,1.079290276,1688,3022,2563,-1104.5,-1.343873563,1.25,1,0.6,-0.037834621,0.443005676,0.489336621,2563,0,3022,2563,1688,0.543137219,1.111531353,0.893780412,1,1,-0.68906186,-0.201060203,1.229363145,0.737185996,-0.325952918,0.715316473,0.314828245,0.746942775,-0.05,-0.729095849,-385,-0.705070067,5,2,0,1.274552463,2.85,0.325612989,1,1,0
1,16,65_doritos_chilli.png,1.9,empty.png,-1,11_lindt_orange.png,1.85,45_gb_ginger.png,0.45,11_lindt_orange.png,16068,38,2308,0.05,1.45,1.85,FALSE,1.175,0.45,1.9,1.9,1.85,0.45,2,3358,,6748,2822,3,12928,9,0,0.75,1.155724711,3.208301233,3358,6748,2822,-1427,-1.675139392,1.9,1.85,0.45,1.204733999,1.930629673,0.133455442,6748,1,6748,3358,2822,4.061731503,2.208081879,2.802806431,1,0,-1.351665585,1.589649685,5.22468353,1.014906871,1.756585864,1.676488218,1.676488218,3.854356222,-0.175,-0.971454579,1979,2.654232533,5,1,0,1.17563823,4.2,1.3255998,4,1,0
1,27,21_kellogs_mint_bars.png,1.5,58_walnut_whip.png,1.25,empty.png,-1,68_skittles_wildberry.png,1.2,21_kellogs_mint_bars.png,4738,66,2849,0.25,0.3,1.5,TRUE,1.225,1.2,1.25,1.5,1.25,1.2,1,1628,1103,,1014,3,3745,4,1,0.275,0.423765727,-0.340050361,1628,1103,1014,569.5,0.375627202,1.5,1.25,1.2,0.440076386,0.880542146,1.912861336,1628,1,1628,1103,1014,-0.773266547,-0.902259551,-0.240861154,1,0,0.967447452,-0.265397086,-0.828344805,-0.923777847,1.1158047,0.715316473,0.635218827,-0.969180476,-0.35,-1.310756803,18,-0.132397077,1,1,1,1.021187067,3.95,1.140417057,3,0,1
1,40,44_walkers_french_fries.png,0.35,39_milkyway.png,1.65,70_gb_butterscotch.png,1.85,empty.png,-1,39_milkyway.png,6984,56,2364,0.2,1.5,1.65,FALSE,1.1,0.35,1.85,0.35,1.65,1.85,2,1984,1263,1554,,3,4801,4,0,-1.4,-2.157352794,-0.340050361,1984,1263,1554,575.5,0.381790287,1.85,1.65,0.35,1.109151798,1.580600497,-0.103798677,1263,0,1984,1554,1263,-0.437083089,-0.280191265,0.178316516,1,0,0.139192796,0.116335082,-0.656779786,-0.344745907,-0.726441146,1.356097636,1.676488218,-0.012987764,0.025,-0.58368061,-201.5,-0.444312018,3,2,0,1.330375593,3.85,1.06634396,1,0,1
1,38,3_lindt_vanilla.png,1.85,63_kitkat.png,1.5,36_nature_valley_protein_bars.png,1.6,empty.png,-1,3_lindt_vanilla.png,5342,64,2740,0.25,0.35,1.85,TRUE,1.55,1.5,1.6,1.85,1.5,1.6,1,2222,914,1094,,3,4230,3,1,0.3,0.462289884,-1.04972068,2222,914,1094,1218,1.041753992,1.85,1.6,1.5,1.109151798,1.493093203,2.624623693,2222,1,2222,1094,914,-0.212331227,-0.91467333,-0.4092056,1,0,0.801796521,0.371538048,-1.031005984,-0.837995337,1.676488218,1.1158047,1.275999991,-0.712038713,-0.5,-1.60158728,671,0.79553211,2,1,1,0.867175039,4.95,1.881148028,3,0,1
1,21,37_trail_mix.png,0,empty.png,-1,20_crunch.png,1.65,46_wasabi_peanuts.png,0,20_crunch.png,5105,66,2409,1.65,1.65,1.65,TRUE,0,0,0,0,1.65,0,2,770,,1734,1440,3,3944,4,0,-0.825,-1.271297182,-0.340050361,770,1734,1440,-817,-1.048559065,1.65,0,0,0.726822991,-1.307140204,-0.934188094,1734,1,1734,1440,770,-0.673166978,-0.437432472,-0.651621603,1,0,0.967447452,-1.185414501,-0.15173526,-0.466985983,-1.287124664,1.356097636,1.356097636,-0.812937054,1.65,2.566982891,-91,-0.287288779,2,5,1,2.218234144,1.65,-0.563264176,1,0,0
1,33,72_shapers_vegatable_crisps.png,0,48_mentos_mint.png,0.2,empty.png,-1,54_milkyway_magic_stars.png,0.8,54_milkyway_magic_stars.png,5942,68,2492,0.6,0.8,0.8,TRUE,0.1,0,0.2,0,0.2,0.8,3,1416,1376,,1375,3,4167,5,0,-0.5,-0.770483141,0.369619958,1416,1376,1375,40.5,-0.167751475,0.8,0.2,0,-0.898074436,-0.957111028,-0.934188094,1375,0,1416,1376,1375,-0.973465685,-0.525708238,0.366862296,1,0,1.133098384,-0.492720736,-0.535611991,-0.536684272,-1.287124664,-0.966734082,-0.005562336,-0.456599877,0.6,0.531169552,-647.5,-1.078089074,2,4,1,1.698454998,1,-1.044739307,1,1,0
1,2,empty.png,-1,50_nakd_rhubarb_and_custard.png,1.45,27_mars.png,1.75,59_crunchie.png,0.95,27_mars.png,5269,64,2237,0.3,0.8,1.75,TRUE,1.2,0.95,1.45,1.45,1.75,0.95,2,,1396,1854,908,3,4158,4,0,0.1,0.154096628,-0.340050361,1396,1854,908,15,-0.193944587,1.75,1.45,0.95,0.917987394,1.230571321,1.319726038,1854,1,1854,1396,908,-0.559846712,-0.498122061,-0.419306267,2,0,0.801796521,-0.514166363,-0.023061496,-1.037439672,1.035707055,1.035707055,1.516292927,-0.743117105,-0.175,-0.971454579,4,-0.152291424,2,2,1,1.17563823,4.15,1.288563251,3,0,0
1,10,empty.png,-1,62_cadbury_wispa.png,0.65,43_mccoys_steak_crisps.png,0,55_bassetts_licorice_allsorts.png,0,62_cadbury_wispa.png,8521,38,2184,0.65,0.65,0.65,TRUE,0,0,0,0.65,0,0,1,,2844,2918,814,3,6576,5,1,0.65,1.001628083,0.369619958,2844,2918,814,978,0.795230585,0.65,0,0,-1.18482104,-1.307140204,-0.934188094,2844,0,2918,2844,814,0.444926321,1.499117136,-0.577550047,2,0,-1.351665585,1.038497061,1.117845882,-1.138234121,-0.245855273,-0.245855273,-1.287124664,0.641361389,0.65,0.628113044,-333,-0.631176778,4,4,0,1.726757908,0.65,-1.303995146,4,1,1
1,14,15_jacobs_mini_cheddars.png,1.5,empty.png,-1,24_twix.png,1.5,65_doritos_chilli.png,1.9,65_doritos_chilli.png,6557,58,2049,0.4,0.4,1.9,TRUE,1.5,1.5,1.5,1.5,1.5,1.9,3,1714,,706,2846,3,5266,6,0,-0.2,-0.308193256,1.079290276,1714,706,2846,-62,-0.273037513,1.9,1.5,1.5,1.204733999,1.318078615,2.624623693,2846,1,2846,1714,706,0.376934161,-0.059501851,-0.759362048,2,0,0.304843728,-0.173180888,-1.254040509,1.040641623,1.1158047,1.1158047,1.1158047,-0.194775069,-0.35,-1.310756803,779,0.949002787,3,1,1,1.021187067,4.9,1.844111479,2,1,0
1,27,68_skittles_wildberry.png,1.2,21_kellogs_mint_bars.png,1.5,empty.png,-1,58_walnut_whip.png,1.25,21_kellogs_mint_bars.png,5583,58,2026,0.25,0.3,1.5,TRUE,1.225,1.2,1.25,1.2,1.5,1.25,2,1364,2044,,650,3,4058,6,0,-0.175,-0.269669099,1.079290276,1364,2044,650,17,-0.191890225,1.5,1.25,1.2,0.440076386,0.880542146,1.912861336,2044,1,2044,1364,650,-0.380422956,-0.542259944,-0.853634938,2,0,0.304843728,-0.548479367,0.180671964,-1.314088266,0.635218827,1.1158047,0.715316473,-0.609437447,-0.35,-1.310756803,355,0.346488277,2,1,1,1.021187067,3.95,1.140417057,2,1,0
1,13,22_no_sugar_toffees.png,1.85,empty.png,-1,9_hovis_crackers.png,0.75,6_bounty.png,1.75,22_no_sugar_toffees.png,5595,40,1916,0.1,1.1,1.85,TRUE,1.25,0.75,1.75,1.85,0.75,1.75,1,2642,,760,988,3,4390,3,1,0.6,0.924579769,-1.04972068,2642,760,988,1768,1.606703467,1.85,1.75,0.75,1.109151798,1.755615085,0.8452178,2642,1,2642,988,760,0.184289707,-1.060880067,-0.668456047,2,0,-1.186014653,0.821896224,-1.196137315,-0.951657162,1.676488218,-0.085659982,-0.085659982,-0.604328671,-0.275,-1.165341564,1274,1.652410058,2,1,0,1.090063422,4.35,1.436709445,4,0,1
1,12,empty.png,-1,49_food_doctor_roasted_beans.png,0,28_nakd_banana_crunch.png,0,18_galaxy_bar.png,0.7,18_galaxy_bar.png,4794,62,1606,0.7,0.7,0.7,TRUE,0,0,0,0,0,0.7,3,,1424,1124,1322,3,3870,3,0,-0.35,-0.539338198,-1.04972068,1424,1124,1322,201,-0.002888946,0.7,0,0,-1.089238839,-1.307140204,-0.934188094,1322,0,1424,1322,1124,-0.965911001,-0.600190915,-0.055682264,2,0,0.63614559,-0.484142485,-0.805826896,-0.593515185,-1.287124664,-1.287124664,-1.287124664,-0.945339518,0.7,0.725056536,-460,-0.811646926,1,4,1,1.754604333,0.7,-1.266958598,2,0,1
1,30,57_food_doctor_mild_korma_crisps.png,1,26_yorkie.png,0.6,empty.png,-1,59_crunchie.png,0.95,57_food_doctor_mild_korma_crisps.png,5466,60,2026,0.05,0.4,1,TRUE,0.775,0.6,0.95,1,0.6,0.95,1,2308,1216,,986,3,4510,4,1,0.225,0.346717413,-0.340050361,2308,1216,986,1207,1.030455002,1,0.95,0.6,-0.515745629,0.355498382,0.489336621,2308,1,2308,1216,986,-0.131118369,-0.746397652,-0.287997599,2,0,0.470494659,0.463754246,-0.70717701,-0.953801725,0.314828245,-0.325952918,0.2347306,-0.659248021,-0.25,-1.116869818,599,0.693218325,2,1,1,1.112074642,2.55,0.103393698,3,0,1
1,35,38_milkybar.png,0.7,53_eat_natural_almond_apricot.png,0.75,empty.png,-1,19_pistachios.png,0.55,53_eat_natural_almond_apricot.png,6118,62,2590,0.05,0.2,0.75,TRUE,0.625,0.55,0.7,0.7,0.75,0.55,2,1214,2566,,1246,3,5026,3,0,0.05,0.077048314,-1.04972068,1214,2566,1246,-692,-0.920161457,0.75,0.7,0.55,-0.993656637,-0.082038088,0.370709561,2566,1,2566,1246,1214,0.112520205,-0.705018387,0.095827738,2,0,0.63614559,-0.709321573,0.74040284,-0.675008569,-0.165757627,-0.085659982,-0.406050564,-0.381671151,-0.225,-1.068398072,713,0.855215151,3,1,1,1.133658571,2,-0.304008336,3,0,0
1,40,70_gb_butterscotch.png,1.85,44_walkers_french_fries.png,0.35,39_milkyway.png,1.65,empty.png,-1,39_milkyway.png,6672,58,2280,0.2,1.5,1.65,FALSE,1.1,0.35,1.85,1.85,0.35,1.65,3,2238,1618,1329,,3,5185,5,0,0.85,1.309821339,0.369619958,2238,1618,1329,764.5,0.57592747,1.85,1.65,0.35,1.109151798,1.580600497,-0.103798677,1329,0,2238,1618,1329,-0.197221858,-0.191915499,0.289423851,2,0,0.304843728,0.38869455,-0.276119899,-0.586009215,1.676488218,-0.726441146,1.356097636,-0.145815959,0.025,-0.58368061,-44.5,-0.221211126,3,2,1,1.330375593,3.85,1.06634396,4,1,1
1,16,45_gb_ginger.png,0.45,empty.png,-1,65_doritos_chilli.png,1.9,11_lindt_orange.png,1.85,11_lindt_orange.png,8731,40,2272,0.05,1.45,1.85,FALSE,1.175,0.45,1.9,0.45,1.9,1.85,3,2430,258,1878,2771,4,7337,7,0,-1.425,-2.195876951,1.788960595,2430,1878,2771,105.5,-0.100984719,1.9,1.85,0.45,1.204733999,1.930629673,0.133455442,2771,0,2430,1878,258,-0.015909431,0.166704799,-1.513545167,2,0,-1.186014653,0.594572573,0.002673257,0.960220521,-0.566245855,1.756585864,1.756585864,0.730764982,-0.175,-0.971454579,423,0.443117962,5,1,0,1.17563823,4.2,1.3255998,1,1,0
1,37,71_walkers_baked_crisps.png,0.8,2_maynards_winegums.png,1,61_marmite_crisps.png,0.8,empty.png,-1,71_walkers_baked_crisps.png,5036,58,2078,0.2,0.2,0.8,FALSE,0.9,0.8,1,0.8,1,0.8,1,1612,1400,1264,,3,4276,3,1,-0.1,-0.154096628,-1.04972068,1612,1400,1264,280,0.078258342,1,0.8,0.8,-0.515745629,0.0929765,0.963844859,1612,1,1612,1400,1264,-0.788375916,-0.492604826,0.179999961,2,0,0.304843728,-0.282553587,-0.509877238,-0.655707504,-0.005562336,0.314828245,-0.005562336,-0.84231252,-0.2,-1.019926326,-420,-0.754805934,1,1,1,1.154839167,2.6,0.140430247,3,0,1
1,1,empty.png,-1,1_shapers_popcorn.png,0.9,42_dairy_milk_fruit_and_nut.png,1.35,60_caramel_rice_crisps.png,1.55,60_caramel_rice_crisps.png,10216,38,2227,0.2,0.65,1.55,TRUE,1.125,0.9,1.35,0.9,1.35,1.55,3,,1580,1278,5880,3,8738,5,0,-0.55,-0.847531455,0.369619958,1580,1278,5880,-1999,-2.262686846,1.55,1.35,0.9,0.535658588,1.055556734,1.201098978,5880,1,5880,1580,1278,3.24204824,-0.244329235,0.203568183,2,1,-1.351665585,-0.316866591,-0.640695565,4.293943301,0.154632954,0.154632954,0.875511764,1.362976102,-0.25,-1.116869818,3661,5.044396228,5,1,0,1.112074642,3.8,1.029307411,1,1,0
1,22,30_starburst_original.png,0.45,empty.png,-1,12_szechuan_peanuts.png,0,7_skips_prawn.png,0.25,7_skips_prawn.png,7293,38,1748,0.2,0.45,0.25,FALSE,0.225,0,0.45,0.45,0,0.25,3,1710,,2008,1849,3,5567,4,0,0.325,0.500814041,-0.340050361,1710,2008,1849,-218.5,-0.433791318,0.45,0.25,0,-1.567149847,-0.869603734,-0.934188094,1849,0,2008,1849,1710,-0.414419036,0.126704842,0.93081619,2,0,-1.351665585,-0.177470013,0.142069835,-0.028422903,-0.566245855,-1.287124664,-1.287124664,0.118563237,0.2,-0.244378387,-696,-1.147008776,4,3,0,1.452309003,0.7,-1.266958598,3,0,0
1,4,empty.png,-1,22_no_sugar_toffees.png,1.85,8_cadbury_double_decker_bar.png,0.8,17_mrporky_pork_crackles.png,0,22_no_sugar_toffees.png,6227,66,2126,1.05,1.85,1.85,TRUE,0.4,0,0.8,1.85,0.8,0,1,,2487,1664,936,3,5087,4,1,1.45,2.234401108,-0.340050361,2487,1664,936,1187,1.009911385,1.85,0.8,0,1.109151798,0.0929765,-0.934188094,2487,1,2487,1664,936,0.037917696,-0.128467293,-0.372169822,2,0,0.967447452,0.655692611,-0.226794956,-1.007415794,1.676488218,1.676488218,-0.005562336,-0.33526643,1.05,1.403660983,355,0.346488277,3,5,1,1.938360341,2.65,0.177466795,4,0,1
1,39,39_milkyway.png,1.65,16_peanuts.png,1,57_food_doctor_mild_korma_crisps.png,1,empty.png,-1,39_milkyway.png,5899,62,1906,0.65,0.65,1.65,TRUE,1,1,1,1.65,1,1,1,1395,1722,1556,,3,4673,4,1,0.65,1.001628083,-0.340050361,1395,1722,1556,-244,-0.45998443,1.65,1,1,0.726822991,0.443005676,1.438353097,1395,0,1722,1556,1395,-0.684499005,-0.277432647,0.400531185,2,0,0.63614559,-0.515238645,-0.164602637,-0.342601344,1.356097636,0.314828245,0.314828245,-0.474906327,0.15,-0.341321879,-531.5,-0.913250198,2,2,1,1.418540782,3.65,0.918197766,4,0,0
1,20,66_haribo_tangfastics.png,0.35,empty.png,-1,18_galaxy_bar.png,0.7,9_hovis_crackers.png,0.75,9_hovis_crackers.png,7225,38,1883,0.05,0.4,0.75,TRUE,0.525,0.35,0.7,0.35,0.7,0.75,3,1492,184,1952,2595,4,6223,6,0,-0.375,-0.577862356,1.079290276,1492,1952,2595,-781.5,-1.012094145,0.75,0.7,0.35,-0.993656637,-0.082038088,-0.103798677,2595,0,1952,1492,184,-0.467301827,-0.365708413,-1.638120057,2,0,-1.351665585,-0.411227352,0.082022078,0.771498999,-0.726441146,-0.165757627,-0.165757627,0.089613502,-0.125,-0.874511087,368,0.364961599,3,2,0,1.216169701,1.8,-0.45215453,2,1,0
1,21,46_wasabi_peanuts.png,0,empty.png,-1,37_trail_mix.png,0,20_crunch.png,1.65,20_crunch.png,4531,68,2592,1.65,1.65,1.65,TRUE,0,0,0,0,0,1.65,3,1082,,814,1414,3,3310,3,0,-0.825,-1.271297182,-1.04972068,1082,814,1414,-32,-0.242222087,1.65,0,0,0.726822991,-1.307140204,-0.934188094,1414,1,1414,1082,814,-0.975354357,-0.931225036,-0.577550047,2,0,1.133098384,-0.850862714,-1.138234121,-0.494865299,-1.287124664,-1.287124664,-1.287124664,-1.057306874,1.65,2.566982891,-75,-0.264552382,1,5,1,2.218234144,1.65,-0.563264176,1,0,0
1,33,54_milkyway_magic_stars.png,0.8,72_shapers_vegatable_crisps.png,0,empty.png,-1,48_mentos_mint.png,0.2,54_milkyway_magic_stars.png,3915,72,2025,0.6,0.8,0.8,TRUE,0.1,0,0.2,0.8,0,0.2,1,1113,776,,830,3,2719,3,1,0.7,1.078676397,-1.04972068,1113,776,830,310,0.109073768,0.8,0.2,0,-0.898074436,-0.957111028,-0.934188094,1113,1,1113,830,776,-1.259599359,-1.278810864,-0.641520936,2,0,1.464400246,-0.817621991,-1.178980813,-1.121077619,-0.005562336,-1.287124664,-0.966734082,-1.319557413,0.6,0.531169552,-105,-0.307183126,1,4,1,1.698454998,1,-1.044739307,4,0,1
1,43,27_mars.png,1.75,52_discos_salt_vinegar.png,0.7,30_starburst_original.png,0.45,empty.png,-1,27_mars.png,3388,72,2800,1.05,1.3,1.75,TRUE,0.575,0.45,0.7,1.75,0.7,0.45,1,1000,1038,804,,3,2842,3,1,1.175,1.810635381,-1.04972068,1000,1038,804,79,-0.128205012,1.75,0.7,0.45,0.917987394,-0.082038088,0.133455442,1000,0,1038,1000,804,-1.330424526,-1.044328361,-0.594384491,2,0,1.464400246,-0.938789786,-0.898043094,-1.148956935,1.516292927,-0.165757627,-0.566245855,-1.543917858,0.825,0.967415267,-364,-0.675228546,1,5,1,1.82235976,2.9,0.362649538,4,0,0
1,36,48_mentos_mint.png,0.2,47_daim.png,0.7,empty.png,-1,25_wonderful_almonds.png,0.2,47_daim.png,5383,58,1602,0.5,0.5,0.7,TRUE,0.2,0.2,0.2,0.2,0.7,0.2,2,1334,2271,,850,3,4455,5,0,-0.25,-0.38524157,0.369619958,1334,2271,850,-226.5,-0.442008765,0.7,0.2,0.2,-1.089238839,-0.957111028,-0.459679856,2271,1,2271,1334,850,-0.166058784,-0.583639209,-0.516946046,2,0,0.304843728,-0.580647808,0.424079836,-1.099631992,-0.966734082,-0.165757627,-0.966734082,-0.694583726,0.4,0.143395582,512,0.569589169,2,3,1,1.580182082,1.1,-0.97066621,2,1,0
1,48,10_hula_hoops_bbq_beef.png,0,45_gb_ginger.png,0.45,29_mms_peanut.png,0.35,empty.png,-1,10_hula_hoops_bbq_beef.png,8869,40,3023,0.1,0.45,0,FALSE,0.4,0.35,0.45,0,0.45,0.35,1,3257,1906,1656,,3,6819,5,1,-0.4,-0.616386513,0.369619958,3257,1906,1656,1476,1.306766655,0.45,0.35,0,-1.567149847,-0.694589146,-0.934188094,3257,1,3257,1906,1656,0.765056074,0.205325446,0.83991019,2,0,-1.186014653,1.481349267,0.032697135,-0.235373207,-1.287124664,-0.566245855,-0.726441146,0.789515914,0.1,-0.438265372,523,0.585220441,5,2,0,1.383948864,0.8,-1.192885501,1,1,1
1,34,35_mms_plain.png,0,40_nestle_rolo.png,0.6,empty.png,-1,41_jelly_babies_berry_mix.png,0,40_nestle_rolo.png,4560,56,1331,0.6,0.6,0.6,TRUE,0,0,0,0,0.6,0,2,456,1946,,712,3,3114,3,0,-0.3,-0.462289884,-1.04972068,456,1946,712,-873,-1.106081194,0.6,0,0,-1.280403242,-1.307140204,-0.934188094,1946,1,1946,712,456,-0.47296784,-1.441569306,-1.180223164,2,0,0.139192796,-1.522110851,0.07558839,-1.247606821,-1.287124664,-0.325952918,-1.287124664,-1.044960664,0.6,0.531169552,1006,1.271575414,1,4,0,1.698454998,0.6,-1.341031695,2,0,0
1,46,44_walkers_french_fries.png,0.35,66_haribo_tangfastics.png,0.35,52_discos_salt_vinegar.png,0.7,empty.png,-1,44_walkers_french_fries.png,8671,42,2104,0.35,0.35,0.35,FALSE,0.525,0.35,0.7,0.35,0.35,0.7,1,4566,1598,1072,,3,7236,5,1,-0.175,-0.269669099,0.369619958,4566,1598,1072,3231,3.10946907,0.7,0.35,0.35,-1.089238839,-0.694589146,-0.103798677,4566,1,4566,1598,1072,2.001191318,-0.219501676,-0.143221376,2,1,-1.020363722,2.88496558,-0.297565527,-0.861585527,-0.726441146,-0.726441146,-0.165757627,0.705221098,0.175,-0.292850133,2432,3.297956763,4,3,0,1.435524188,1.4,-0.748446918,2,1,1
1,19,31_beef_jerky.png,0,empty.png,-1,25_wonderful_almonds.png,0.2,1_shapers_popcorn.png,0.9,1_shapers_popcorn.png,7947,38,1648,0.7,0.9,0.9,TRUE,0.1,0,0.2,0,0.2,0.9,3,2328,,1646,2310,3,6284,5,0,-0.55,-0.847531455,0.369619958,2328,1646,2310,350,0.150161002,0.9,0.2,0,-0.706910033,-0.957111028,-0.934188094,2310,0,2328,2310,1646,-0.112231658,0.762566217,0.823075745,2,1,-1.351665585,0.485199874,-0.246096021,0.465898809,-1.287124664,-0.966734082,-0.966734082,0.396991569,0.7,0.725056536,-805,-1.301900478,4,4,0,1.754604333,1.1,-0.97066621,1,1,1
1,5,empty.png,-1,21_kellogs_mint_bars.png,1.5,61_marmite_crisps.png,0.8,62_cadbury_wispa.png,0.65,21_kellogs_mint_bars.png,4631,64,2345,0.7,0.85,1.5,TRUE,0.725,0.65,0.8,1.5,0.8,0.65,1,,1338,1126,1072,3,3536,3,1,0.775,1.194248868,-1.04972068,1338,1126,1072,239,0.036143927,1.5,0.8,0.65,0.440076386,0.0929765,0.60796368,1338,1,1338,1126,1072,-1.047123859,-0.870535447,-0.143221376,2,0,0.801796521,-0.576358683,-0.803682333,-0.861585527,1.1158047,1.1158047,-0.005562336,-1.014733735,0.375,0.094923836,-324,-0.618387555,1,3,1,1.564769524,2.95,0.399686086,4,0,1
1,24,13_fruit_pastilles.png,0.35,empty.png,-1,31_beef_jerky.png,0,72_shapers_vegatable_crisps.png,0,13_fruit_pastilles.png,8935,34,2285,0.35,0.35,0.35,TRUE,0,0,0,0.35,0,0,1,2578,,3174,2024,3,7776,6,1,0.35,0.539338198,1.079290276,2578,3174,2024,-21,-0.230923098,0.35,0,0,-1.75831425,-1.307140204,-0.934188094,2578,0,3174,2578,2024,0.686676223,1.132220985,1.459417751,2,1,-1.682967447,0.753270216,1.392349913,0.159226337,-0.726441146,-1.287124664,-1.287124664,0.817614186,0.35,0.04645209,-416,-0.749121835,5,3,0,1.54920364,0.35,-1.526214438,3,1,0
1,47,37_trail_mix.png,0,64_nestle_aero_mint.png,0.3,26_yorkie.png,0.6,empty.png,-1,64_nestle_aero_mint.png,6462,56,1263,0.3,0.6,0.3,FALSE,0.3,0,0.6,0,0.3,0.6,2,1660,1886,1560,,3,5106,4,0,-0.45,-0.693434827,-0.340050361,1660,1886,1560,-63,-0.274064694,0.6,0.3,0,-1.280403242,-0.78209644,-0.934188094,1886,1,1886,1660,1560,-0.529627974,-0.133984528,0.678299521,2,1,0.139192796,-0.231084082,0.011251508,-0.338312219,-1.287124664,-0.806538791,-0.325952918,-0.235219552,0.3,-0.050491402,-554,-0.945223256,3,3,0,1.517592971,0.9,-1.118812404,1,0,0
1,28,16_peanuts.png,1,51_smarties.png,0.6,empty.png,-1,58_walnut_whip.png,1.25,58_walnut_whip.png,7991,40,1740,0.25,0.65,1.25,TRUE,0.8,0.6,1,1,0.6,1.25,3,2252,1432,,2879,3,6563,5,0,0.075,0.115572471,0.369619958,2252,1432,2879,96.5,-0.110229346,1.25,1,0.6,-0.037834621,0.443005676,0.489336621,2879,1,2879,2252,1432,0.408097234,0.682566304,0.46281863,2,1,-1.186014653,0.403706489,-0.475564234,1.076026909,0.314828245,-0.325952918,0.715316473,0.41572375,-0.05,-0.729095849,-89,-0.284446729,4,2,0,1.274552463,2.85,0.325612989,3,1,0
